,verb,sense,sense_id,sentence_id,sentence,seed,surprisal_1,surprisal_4,surprisal_3,surprisal_2
201,catch,"obtain or acquire something, such as a disease or an emotion",catch4,catch4_3,The virus caught the man.,44.0,30.458356857299805,139.83816528320312,69.25678253173828,35.28134536743164
202,catch,"obtain or acquire something, such as a disease or an emotion",catch4,catch4_9,The virus caught the children.,50.0,30.71586799621582,155.0789794921875,90.95732879638672,71.10012817382812
203,catch,"obtain or acquire something, such as a disease or an emotion",catch4,catch4_1,The flu caught the patient.,42.0,32.7552375793457,168.62533569335938,56.52922058105469,37.50070571899414
204,catch,"experience or undergo something, such as a feeling or a situation",catch5,catch5_2,The children caught the flu.,43.0,28.54529571533203,157.9949951171875,35.76366424560547,55.5821533203125
205,catch,"experience or undergo something, such as a feeling or a situation",catch5,catch5_3,The boy caught the flu.,44.0,28.648122787475582,158.22389221191406,68.53907775878906,32.64558029174805
206,catch,"experience or undergo something, such as a feeling or a situation",catch5,catch5_8,The patient caught the disease.,49.0,28.853286743164062,130.0769805908203,35.807437896728516,51.71302032470703
207,catch,"experience or undergo something, such as a feeling or a situation",catch5,catch5_1,The child caught the measles.,42.0,30.59261512756348,194.76097106933594,71.08224487304688,33.56252670288086
208,chip,the act of breaking or cracking something into small pieces especially a hard or brittle substance,chip1,chip1_6,The breaking chipped the glass.,47.0,34.605690002441406,134.6439208984375,79.05326080322266,81.73885345458984
209,chip,the act of breaking or cracking something into small pieces especially a hard or brittle substance,chip1,chip1_1,The chips chipped the windshields.,42.0,41.49813079833984,174.50428771972656,60.32174301147461,73.29927062988281
210,chip,the act of breaking or cracking something into small pieces especially a hard or brittle substance,chip1,chip1_4,The car chipped the bumper.,45.0,44.51043701171875,150.33934020996094,67.32749938964844,68.32014465332031
211,chip,the act of breaking or cracking something into small pieces especially a hard or brittle substance,chip1,chip1_5,The hammer chipped the glassyware.,46.0,50.456451416015625,186.2667236328125,83.10779571533203,77.71446228027344
212,chop,to cut or slice something using a sharp instrument such as a knife or axe,chop1,chop1_6,The carpenter chopped the wood.,49.0,26.69004440307617,169.0577850341797,43.3382682800293,43.672828674316406
213,chop,to cut or slice something using a sharp instrument such as a knife or axe,chop1,chop1_8,The butcher chopped the steak.,52.0,27.976497650146484,159.0588836669922,32.52799987792969,31.927715301513672
214,chop,to cut or slice something using a sharp instrument such as a knife or axe,chop1,chop1_10,The chef chopped the onion.,41.0,38.49785232543945,161.06460571289062,29.872779846191406,30.333938598632812
215,chop,to cut or slice something using a sharp instrument such as a knife or axe,chop1,chop1_1,The butcher chopped the meat.,42.0,38.59366989135742,138.7191619873047,30.536773681640625,29.11257553100586
216,chuck,to throw or hurl something away or out of ones hand or from a place,chuck1,chuck1_2,The boy chucked the ball.,43.0,25.408790588378903,162.98207092285156,58.10000991821289,57.81836700439453
217,chuck,to throw or hurl something away or out of ones hand or from a place,chuck1,chuck1_3,The kid chucked the ball.,45.0,27.66545867919922,144.33218383789062,33.314292907714844,43.42195129394531
218,chuck,to throw or hurl something away or out of ones hand or from a place,chuck1,chuck1_4,The baseballer chucked the ball.,46.0,32.42113494873047,160.64654541015625,37.64316940307617,38.662696838378906
219,chuck,to throw or hurl something away or out of ones hand or from a place,chuck1,chuck1_5,The quarterback chucked the football.,47.0,37.4707260131836,156.9849853515625,32.209983825683594,31.820281982421875
220,clean,to remove dirt stains or impurities from a surface or object using a cleaning agent water or other means,clean1,clean1_8,The teacher cleaned the chalkboard.,49.0,25.958669662475582,201.52529907226562,66.22775268554688,31.481985092163086
221,clean,to remove dirt stains or impurities from a surface or object using a cleaning agent water or other means,clean1,clean1_7,The housewife cleaned the oven.,48.0,28.28014373779297,186.9810791015625,36.01459503173828,34.976829528808594
222,clean,to remove dirt stains or impurities from a surface or object using a cleaning agent water or other means,clean1,clean1_1,The carpenter cleaned the woodwork.,42.0,30.87969207763672,240.2637176513672,48.73719024658203,35.88582992553711
223,clean,to remove dirt stains or impurities from a surface or object using a cleaning agent water or other means,clean1,clean1_10,The cleaner cleaned the kitchenfloor.,41.0,34.13085174560547,137.33456420898438,42.53477096557617,70.16902923583984
224,clear,to remove something that is blocking or obscuring the view or understanding of something else,clear1,clear1_8,The view cleared the trees.,49.0,34.37230682373047,134.02842712402344,72.26371765136719,37.297733306884766
225,clear,to remove something that is blocking or obscuring the view or understanding of something else,clear1,clear1_2,The fog cleared the way.,43.0,34.95047378540039,127.67237091064453,42.254764556884766,39.63245391845703
226,clear,to remove something that is blocking or obscuring the view or understanding of something else,clear1,clear1_1,The fog cleared the skyline.,42.0,35.15885925292969,138.11587524414062,43.386383056640625,38.7137336730957
227,clear,to remove something that is blocking or obscuring the view or understanding of something else,clear1,clear1_10,The clouds cleared the sky.,51.0,41.780879974365234,112.73036193847656,34.90576934814453,48.47518539428711
228,coat,to cover or layer something with a substance such as paint varnish or a protective coating,coat1,coat1_1,The painter coated the wallpapered.,42.0,39.63547897338867,182.82118225097656,66.02796936035156,80.32124328613281
229,coat,to cover or layer something with a substance such as paint varnish or a protective coating,coat1,coat1_6,The floor coated the bricks.,47.0,40.61106872558594,248.4356689453125,65.02510070800781,82.53851318359375
230,coat,to cover or layer something with a substance such as paint varnish or a protective coating,coat1,coat1_10,The carpenter coated the new.,41.0,41.61498260498047,205.15194702148438,73.24256896972656,38.853763580322266
231,coat,to cover or layer something with a substance such as paint varnish or a protective coating,coat1,coat1_8,The painting coated the walls.,49.0,42.05476379394531,176.18898010253906,71.5447006225586,57.6573486328125
232,cover,protect or shield,cover1,cover1_3,The roof covered the house.,44.0,25.62541580200196,156.88381958007812,31.01245880126953,29.124759674072266
233,cover,protect or shield,cover1,cover1_8,The snow covered the garden.,49.0,28.898483276367188,137.16238403320312,33.73051452636719,32.011619567871094
234,cover,protect or shield,cover1,cover1_2,The umbrella covered the man.,43.0,29.03137588500977,142.92080688476562,56.53269577026367,35.02996826171875
235,cover,protect or shield,cover1,cover1_10,The blanket covered the baby.,41.0,39.21922302246094,199.21450805664062,30.627920150756836,45.39221954345703
236,cover,conceal or hide,cover2,cover2_7,The moon covered the sky.,49.0,26.89690017700196,138.29930114746094,50.97447967529297,31.56072998046875
237,cover,conceal or hide,cover2,cover2_2,The police covered the evidence.,43.0,29.39017105102539,192.66517639160156,71.39381408691406,32.454288482666016
238,cover,conceal or hide,cover2,cover2_3,The leaves covered the plants.,45.0,30.76961135864257,190.31307983398438,53.09117889404297,51.5770263671875
239,cover,conceal or hide,cover2,cover2_1,The cat covered the birdseed.,42.0,33.1898078918457,199.52685546875,52.37097930908203,52.697967529296875
240,cover,enclose or surround,cover3,cover3_2,The walls covered the room.,43.0,26.99135971069336,213.3620147705078,49.33907699584961,45.91020202636719
241,cover,enclose or surround,cover3,cover3_6,The tablecloth covered the table.,47.0,27.843826293945312,158.3662109375,33.65040969848633,46.00238037109375
242,cover,enclose or surround,cover3,cover3_1,The city covered the valley.,42.0,30.120296478271484,171.94973754882812,61.504058837890625,46.773834228515625
243,cover,enclose or surround,cover3,cover3_5,The snow covered the ground.,46.0,39.7495002746582,141.69216918945312,29.758941650390625,46.131370544433594
244,cover,touch or reach,cover4,cover4_2,The sun covered the sky.,43.0,23.822195053100582,136.47305297851562,30.002025604248047,28.277570724487305
245,cover,touch or reach,cover4,cover4_4,The ball covered the net.,46.0,27.825483322143555,149.57196044921875,36.311859130859375,42.93245315551758
246,cover,touch or reach,cover4,cover4_10,The car covered the driveway.,41.0,28.018917083740234,158.00595092773438,85.3160171508789,63.55670928955078
247,cover,touch or reach,cover4,cover4_8,The sun covered the hilltops.,52.0,29.8757438659668,182.2705078125,38.735008239746094,34.165321350097656
248,cover,prevent or hinder,cover5,cover5_7,The clouds covered the sky.,49.0,25.724529266357425,135.63125610351562,51.61867141723633,52.45045471191406
249,cover,prevent or hinder,cover5,cover5_2,The rain covered the ground.,43.0,26.03514862060547,138.42562866210938,30.9357852935791,31.002235412597656
250,cover,prevent or hinder,cover5,cover5_1,The rain covered the leaves.,42.0,28.932653427124023,173.29739379882812,34.568729400634766,32.56459426879883
251,cover,prevent or hinder,cover5,cover5_9,The rain covered the farmer.,52.0,33.051048278808594,173.34368896484375,40.945091247558594,38.152099609375
252,cover,provide for,cover6,cover6_2,The government covered the cost.,43.0,28.41500473022461,158.3702392578125,61.625831604003906,32.7742919921875
253,cover,provide for,cover6,cover6_1,The government covered the costs.,42.0,28.733383178710938,186.11451721191406,61.358882904052734,32.77711486816406
254,cover,provide for,cover6,cover6_6,The school covered the cost.,47.0,44.36197280883789,151.55633544921875,57.471923828125,36.65126037597656
255,cover,provide for,cover6,cover6_9,The company covered the worker.,51.0,45.74609756469727,192.40550231933594,71.734130859375,38.85717010498047
256,crash,"to collide violently, especially with a loud noise",crash1,crash1_9,The car crashed the barrier.,50.0,28.68170547485352,135.02488708496094,34.53169250488281,32.119232177734375
257,crash,"to collide violently, especially with a loud noise",crash1,crash1_5,The car crashed the guardrail.,46.0,29.67364883422852,165.659423828125,34.5956916809082,32.88043212890625
258,crash,"to collide violently, especially with a loud noise",crash1,crash1_1,The train crashed the buffers.,42.0,30.52400588989257,165.7090606689453,84.23823547363281,53.84584045410156
259,crash,"to collide violently, especially with a loud noise",crash1,crash1_3,The cars crashed the fence.,44.0,31.907621383666992,217.206298828125,47.39107894897461,47.0352783203125
260,crash,"to cause something to fail or malfunction, often suddenly and unexpectedly",crash2,crash2_8,The server crashed the application.,49.0,33.52637481689453,177.9705352783203,54.892356872558594,37.682411193847656
261,crash,"to cause something to fail or malfunction, often suddenly and unexpectedly",crash2,crash2_1,The computer crashed the otherday.,42.0,38.990760803222656,181.01422119140625,42.60750961303711,43.882484436035156
262,crash,"to cause something to fail or malfunction, often suddenly and unexpectedly",crash2,crash2_10,The software crashed the computer.,41.0,40.21985626220703,188.30081176757812,49.61475372314453,31.722713470458984
263,crash,"to cause something to fail or malfunction, often suddenly and unexpectedly",crash2,crash2_5,The program crashed the computer.,46.0,42.12372970581055,184.383544921875,54.60159683227539,33.498199462890625
264,crash,to overwhelm or overpower someone emotionally or physically,crash3,crash3_10,The movie crashed the audience.,41.0,29.28937530517578,199.2432403564453,60.57776641845703,34.279579162597656
265,crash,to overwhelm or overpower someone emotionally or physically,crash3,crash3_8,The teacher crashed the classroom.,49.0,33.05863571166992,173.51040649414062,40.390281677246094,52.565792083740234
266,crash,to overwhelm or overpower someone emotionally or physically,crash3,crash3_7,The news crashed the patient.,48.0,33.74107360839844,199.75758361816406,75.55033874511719,37.39347457885742
267,crash,to overwhelm or overpower someone emotionally or physically,crash3,crash3_1,The news crashed the senator.,42.0,34.169647216796875,216.31295776367188,84.93212890625,37.5919189453125
268,crash,to cause a party or event to fail or end prematurely,crash4,crash4_2,The band crashed the party.,43.0,25.500526428222656,155.8304443359375,81.9949951171875,29.541336059570312
269,crash,to cause a party or event to fail or end prematurely,crash4,crash4_3,The band crashed the wedding.,44.0,27.50839614868164,166.77365112304688,84.33020782470703,32.08305358886719
270,crash,to cause a party or event to fail or end prematurely,crash4,crash4_6,The singer crashed the wedding.,47.0,29.30785179138184,207.52674865722656,50.19413757324219,49.44634246826172
271,crash,to cause a party or event to fail or end prematurely,crash4,crash4_1,The band crashed the promenade.,42.0,33.17829895019531,199.43453979492188,106.599365234375,38.22179412841797
272,crash,to cause a stock market or financial system to collapse or experience a sudden and significant decline,crash5,crash5_2,The government crashed the economy.,43.0,28.440711975097656,156.2621612548828,48.72035598754883,32.242027282714844
273,crash,to cause a stock market or financial system to collapse or experience a sudden and significant decline,crash5,crash5_5,The investors crashed the stockmarket.,46.0,34.82816696166992,178.2292938232422,68.42630004882812,57.31790542602539
274,crash,to cause a stock market or financial system to collapse or experience a sudden and significant decline,crash5,crash5_4,The investor crashed the global.,45.0,36.92121505737305,172.56655883789062,77.5675277709961,61.39501190185547
275,crash,to cause a stock market or financial system to collapse or experience a sudden and significant decline,crash5,crash5_9,The subprime crashed the global.,51.0,40.13667297363281,154.23300170898438,67.30357360839844,61.40723419189453
276,draw,"draw as in ""to pull or drag something""",draw1,draw1_1,The horse drew the carriage.,42.0,21.706090927124023,145.06153869628906,59.220054626464844,27.059104919433594
277,draw,"draw as in ""to pull or drag something""",draw1,draw1_2,The horse drew the cart.,43.0,21.903846740722656,145.59295654296875,59.56733703613281,26.81097412109375
278,draw,"draw as in ""to pull or drag something""",draw1,draw1_9,The horse drew the plow.,54.0,24.25659942626953,160.57374572753906,61.904380798339844,29.111309051513672
279,draw,"draw as in ""to pull or drag something""",draw1,draw1_6,The boy drew the curtains.,49.0,26.6784782409668,195.74237060546875,66.67597198486328,58.845088958740234
280,draw,"draw as in ""to create a picture or diagram""",draw2,draw2_2,The artist drew the scene.,43.0,24.90475082397461,145.93089294433594,32.03459167480469,29.909996032714844
281,draw,"draw as in ""to create a picture or diagram""",draw2,draw2_3,The artist drew the landscape.,44.0,25.669132232666016,163.4153594970703,32.04727554321289,30.121673583984375
282,draw,"draw as in ""to create a picture or diagram""",draw2,draw2_10,The artist drew the cat.,54.0,26.564355850219727,144.85964965820312,47.27999496459961,46.36686706542969
283,draw,"draw as in ""to create a picture or diagram""",draw2,draw2_5,The artist drew the caricature.,46.0,26.62921524047852,183.93698120117188,60.1366081237793,59.88612747192383
284,draw,"draw as in ""to attract or entice someone""",draw3,draw3_8,The book drew the attentionofreadersallaroundtheworld.,49.0,52.367279052734375,257.3164367675781,58.484718322753906,56.66876220703125
285,draw,"draw as in ""to attract or entice someone""",draw3,draw3_5,The pretty drew the cute.,46.0,53.08131408691406,209.91436767578125,82.51729583740234,83.29635620117188
286,draw,"draw as in ""to attract or entice someone""",draw3,draw3_7,The movie drew the largestaudienceofanymovieinthatperiodoftime.,48.0,74.29544067382812,299.01446533203125,95.73724365234375,66.20941162109375
287,draw,"draw as in ""to attract or entice someone""",draw3,draw3_3,The beautifully drew the attentionofallherfriends.,44.0,83.08478546142578,289.9247741699219,86.36552429199219,77.61904907226562
288,draw,"draw as in ""to involve or engage someone in a situation""",draw4,draw4_3,The police drew the suspects.,44.0,33.27658462524414,210.97764587402344,56.818546295166016,39.36689376831055
289,draw,"draw as in ""to involve or engage someone in a situation""",draw4,draw4_10,The film drew the attention.,41.0,45.24198913574219,160.18386840820312,59.966651916503906,57.21846008300781
290,draw,"draw as in ""to involve or engage someone in a situation""",draw4,draw4_1,The movie drew the entiretyofmyattention.,42.0,51.88965606689453,222.4508514404297,87.82096862792969,56.33160400390625
291,draw,"draw as in ""to involve or engage someone in a situation""",draw4,draw4_7,The book drew the attentionofmillionsaroundtheworld.,48.0,53.2748908996582,273.8919372558594,71.63011932373047,85.76644134521484
292,draw,"draw as in ""to take or receive something, such as a prize or reward""",draw5,draw5_1,The winner drew the jackpot.,42.0,27.11344337463379,163.66302490234375,58.63069152832031,31.462493896484375
293,draw,"draw as in ""to take or receive something, such as a prize or reward""",draw5,draw5_5,The student drew the jackpot.,46.0,30.607398986816406,166.4111785888672,80.63880920410156,53.47338104248047
294,draw,"draw as in ""to take or receive something, such as a prize or reward""",draw5,draw5_4,The student drew the shortest.,45.0,37.62769317626953,165.33181762695312,69.80137634277344,62.272254943847656
295,draw,"draw as in ""to take or receive something, such as a prize or reward""",draw5,draw5_7,The winner drew the topmost.,48.0,39.115013122558594,164.330078125,51.72138977050781,46.995357513427734
296,drop,drop (something) off,drop1,drop1_2,The bus dropped the passengers.,43.0,30.984474182128903,134.76991271972656,82.33380126953125,51.11845779418945
297,drop,drop (something) off,drop1,drop1_5,The plane dropped the package.,47.0,31.71081924438477,120.80999755859375,72.01235961914062,80.68489837646484
298,drop,drop (something) off,drop1,drop1_7,The waiter dropped the dishes.,49.0,32.01591873168945,141.95736694335938,80.42924499511719,36.3441162109375
299,drop,drop (something) off,drop1,drop1_8,The boy dropped the glasses.,51.0,33.74164962768555,194.642578125,63.246681213378906,65.12640380859375
300,drop,drop (something) off a list or schedule,drop2,drop2_9,The company dropped the project.,52.0,27.230419158935547,180.81771850585938,69.49256134033203,31.184473037719727
301,drop,drop (something) off a list or schedule,drop2,drop2_2,The meeting dropped the agenda.,43.0,35.25810241699219,202.09207153320312,71.90677642822266,37.940338134765625
302,drop,drop (something) off a list or schedule,drop2,drop2_10,The teacher dropped the student.,41.0,39.82273864746094,165.2567596435547,55.331905364990234,35.1287841796875
303,drop,drop (something) off a list or schedule,drop2,drop2_6,The doctor dropped the patient.,48.0,40.989837646484375,176.65284729003906,59.711021423339844,34.655120849609375
304,drop,drop (something) on someone or something,drop3,drop3_1,The ball dropped the pitcher.,42.0,33.70450592041016,178.98675537109375,55.28223419189453,80.78256225585938
305,drop,drop (something) on someone or something,drop3,drop3_7,The book dropped the child.,49.0,36.4410400390625,188.07379150390625,84.49394226074219,58.46646499633789
306,drop,drop (something) on someone or something,drop3,drop3_4,The nail dropped the hammer.,46.0,46.14664459228516,224.13790893554688,36.684932708740234,53.740478515625
307,drop,drop (something) on someone or something,drop3,drop3_10,The teacher dropped the bookcaseon.,41.0,56.083045959472656,182.89779663085938,74.4763412475586,53.58409118652344
308,drop,drop (something) in (a place),drop4,drop4_1,The cat dropped the mouse.,42.0,28.33799362182617,148.64100646972656,45.3096809387207,31.059804916381836
309,drop,drop (something) in (a place),drop4,drop4_6,The bakery dropped the biscuit.,47.0,51.05906677246094,198.2587432861328,60.39014434814453,59.03487777709961
310,drop,drop (something) in (a place),drop4,drop4_5,The bombs dropped the planes.,46.0,51.38777160644531,179.83706665039062,97.77739715576172,53.88413619995117
311,drop,drop (something) in (a place),drop4,drop4_7,The rain dropped the leaves.,49.0,52.903568267822266,137.8164520263672,40.30609893798828,57.122886657714844
312,drop,drop (something) on (a place),drop5,drop5_2,The water dropped the bucket.,44.0,33.742034912109375,212.1726531982422,39.3315544128418,67.80677795410156
313,drop,drop (something) on (a place),drop5,drop5_3,The man dropped the suitcase.,45.0,43.41493606567383,162.17584228515625,35.06352996826172,35.756614685058594
314,drop,drop (something) on (a place),drop5,drop5_6,The ball dropped the other.,48.0,49.15294647216797,145.38919067382812,59.233619689941406,72.26789855957031
315,drop,drop (something) on (a place),drop5,drop5_4,The bombs dropped the enemy.,46.0,52.01773834228516,181.75257873535156,85.91885375976562,54.05546188354492
316,drop,drop (something) with (a person or thing),drop6,drop6_6,The boy dropped the book.,48.0,27.442657470703125,173.59800720214844,59.371192932128906,59.89628982543945
317,drop,drop (something) with (a person or thing),drop6,drop6_2,The ball dropped the cat.,44.0,31.850160598754883,165.13168334960938,56.01361083984375,34.93113708496094
318,drop,drop (something) with (a person or thing),drop6,drop6_3,The car dropped the bags.,45.0,36.12900161743164,178.3907012939453,56.46431350708008,70.57379150390625
319,drop,drop (something) with (a person or thing),drop6,drop6_1,The cat dropped the ball.,42.0,39.43979644775391,158.4368896484375,45.17124557495117,30.969329833984375
320,earn,to gain or receive something in return for ones efforts or services,earn1,earn1_10,The actor earned the accolade.,41.0,36.25433349609375,194.6383056640625,58.096988677978516,57.382232666015625
321,earn,to gain or receive something in return for ones efforts or services,earn1,earn1_7,The actor earned the filmmakers.,48.0,50.46188354492188,199.53309631347656,63.42720031738281,49.44279861450195
322,earn,to gain or receive something in return for ones efforts or services,earn1,earn1_5,The boy earned the firstplaceinspellingbee.,46.0,55.4170036315918,219.34400939941406,60.04927062988281,84.67253875732422
323,earn,to gain or receive something in return for ones efforts or services,earn1,earn1_6,The footballers earned the clubs.,47.0,60.76444625854492,206.5095672607422,63.36092758178711,96.83350372314453
324,encounter,meet or come across something or someone unexpectedly,encounter1,encounter1_6,The soldiers encountered the enemy.,47.0,29.648700714111328,191.00173950195312,32.347660064697266,33.96862030029297
325,encounter,meet or come across something or someone unexpectedly,encounter1,encounter1_4,The man encountered the woman.,45.0,33.15003967285156,188.30874633789062,34.91493225097656,37.99299240112305
326,encounter,meet or come across something or someone unexpectedly,encounter1,encounter1_8,The soldier encountered the enemy.,49.0,42.19563674926758,176.9923095703125,31.738910675048828,33.793739318847656
327,encounter,meet or come across something or someone unexpectedly,encounter1,encounter1_3,The explorers encountered the tribe.,44.0,44.55698394775391,257.63714599609375,36.17902374267578,47.38004684448242
328,encounter,"experience or undergo something, especially an unpleasant or challenging situation",encounter2,encounter2_10,The doctor encountered the patient.,41.0,45.8110580444336,223.93316650390625,35.14344024658203,38.12278747558594
329,encounter,"experience or undergo something, especially an unpleasant or challenging situation",encounter2,encounter2_5,The man encountered the thief.,46.0,49.691104888916016,187.93896484375,55.81352233886719,81.98694610595703
330,encounter,"experience or undergo something, especially an unpleasant or challenging situation",encounter2,encounter2_3,The encountering encountered the unexpected.,44.0,57.093353271484375,228.50538635253906,80.89420318603516,46.70051956176758
331,encounter,"experience or undergo something, especially an unpleasant or challenging situation",encounter2,encounter2_8,The writer encountered the needlepointing.,49.0,62.48362350463867,179.1150360107422,66.88999938964844,68.27059936523438
332,encounter,"come into contact with something or someone, often with the implication of a physical or sensory experience",encounter3,encounter3_3,The explorer encountered the tribe.,44.0,43.74591064453125,220.73788452148438,53.747535705566406,52.8812370300293
333,encounter,"come into contact with something or someone, often with the implication of a physical or sensory experience",encounter3,encounter3_6,The carpet encountered the tablecloth.,47.0,43.86911010742188,277.4287109375,82.1794662475586,81.27076721191406
334,encounter,"come into contact with something or someone, often with the implication of a physical or sensory experience",encounter3,encounter3_1,The hikers encountered the bear.,42.0,43.94756317138672,207.79702758789062,48.428890228271484,46.47156524658203
335,encounter,"come into contact with something or someone, often with the implication of a physical or sensory experience",encounter3,encounter3_2,The explorer encountered the savage.,43.0,45.99692153930664,226.4243621826172,58.67436218261719,57.751976013183594
336,encounter,deal with or solve a problem or challenge,encounter4,encounter4_10,The police encountered the usual.,41.0,37.22808074951172,203.4554901123047,61.810707092285156,44.86183166503906
337,encounter,deal with or solve a problem or challenge,encounter4,encounter4_5,The challenge encountered the mankind.,47.0,45.05009841918945,220.75697326660156,76.88043212890625,65.08610534667969
338,encounter,deal with or solve a problem or challenge,encounter4,encounter4_1,The company encountered the issue.,42.0,46.78779983520508,217.88064575195312,42.096981048583984,41.03434753417969
339,encounter,deal with or solve a problem or challenge,encounter4,encounter4_6,The police encountered the criminal.,48.0,47.74495697021485,242.99957275390625,36.32231140136719,38.874778747558594
340,fetch,to go and bring back something often something that is located at a distance or in a different place,fetch1,fetch1_2,The dog fetched the ball.,43.0,20.88147735595703,131.0410614013672,26.0960693359375,26.22777557373047
341,fetch,to go and bring back something often something that is located at a distance or in a different place,fetch1,fetch1_1,The dog fetched the stick.,42.0,21.764976501464844,134.78640747070312,27.302566528320312,27.338123321533203
342,fetch,to go and bring back something often something that is located at a distance or in a different place,fetch1,fetch1_3,The dog fetched the newspaper.,44.0,22.220909118652344,133.56736755371094,28.346290588378906,27.587100982666016
343,fetch,to go and bring back something often something that is located at a distance or in a different place,fetch1,fetch1_8,The dog fetched the slippers.,57.0,23.14235115051269,169.83099365234375,43.90850067138672,28.832338333129883
344,fight,the act of fighting against someone or something,fight1,fight1_8,The army fought the enemy.,49.0,26.70577049255371,177.48800659179688,30.787126541137695,29.66197967529297
345,fight,the act of fighting against someone or something,fight1,fight1_9,The soldiers fought the battle.,51.0,27.27118492126465,219.31680297851562,30.11202621459961,30.789600372314453
346,fight,the act of fighting against someone or something,fight1,fight1_3,The fight fought the enemy.,44.0,34.98921585083008,190.4934539794922,60.41326904296875,41.93334197998047
347,fight,the act of fighting against someone or something,fight1,fight1_5,The two fought the cops.,46.0,39.19118118286133,170.9252471923828,57.78555679321289,41.90584182739258
348,fire,to dismiss or release someone from a job or position,fire1,fire1_8,The manager fired the employee.,53.0,24.386493682861328,159.6815643310547,28.482303619384766,29.182588577270508
349,fire,to dismiss or release someone from a job or position,fire1,fire1_5,The teacher fired the student.,47.0,24.67629623413086,150.61456298828125,28.80973243713379,30.047286987304688
350,fire,to dismiss or release someone from a job or position,fire1,fire1_1,The company fired the worker.,42.0,26.17040634155273,185.964111328125,32.096370697021484,30.835044860839844
351,fire,to dismiss or release someone from a job or position,fire1,fire1_7,The company fired the accountant.,52.0,26.365463256835938,197.30198669433594,33.798423767089844,31.068519592285156
352,fold,fold (something) in a specific way,fold1,fold1_7,The waiter folded the napkins.,48.0,26.00033950805664,180.69610595703125,79.32660675048828,40.90217208862305
353,fold,fold (something) in a specific way,fold1,fold1_8,The woman folded the paper.,49.0,28.418441772460938,149.2459259033203,33.12173080444336,32.34435272216797
354,fold,fold (something) in a specific way,fold1,fold1_1,The teacher folded the origami.,42.0,29.47861099243164,186.38998413085938,50.069740295410156,33.30717086791992
355,fold,fold (something) in a specific way,fold1,fold1_3,The paper folded the same.,44.0,36.4000244140625,143.86679077148438,42.982513427734375,40.281005859375
356,fold,fold (something) over,fold2,fold2_5,The woman folded the blanket.,46.0,28.237445831298828,163.2696075439453,32.94682693481445,32.69157791137695
357,fold,fold (something) over,fold2,fold2_3,The paper folded the letter.,44.0,32.86437225341797,145.4330596923828,39.90409469604492,37.74579620361328
358,fold,fold (something) over,fold2,fold2_2,The paper folded the newspaper.,43.0,34.805538177490234,166.35552978515625,51.16331100463867,39.93932342529297
359,fold,fold (something) over,fold2,fold2_8,The boy folded the paper.,49.0,37.91377639770508,154.30563354492188,58.12071990966797,31.01137351989746
360,fold,fold (something) together,fold3,fold3_7,The man folded the paperbacks.,49.0,40.76284790039063,154.89968872070312,47.37627029418945,45.56575393676758
361,fold,fold (something) together,fold3,fold3_1,The two folded the blanket.,42.0,45.14139175415039,169.84152221679688,49.03106689453125,46.95620346069336
362,fold,fold (something) together,fold3,fold3_3,The student folded the paperbackedownwards.,45.0,51.29954147338867,176.8604736328125,59.45552062988281,57.17164611816406
363,fold,fold (something) together,fold3,fold3_4,The sentence folded the pages.,46.0,55.98512649536133,172.3390350341797,87.23739624023438,68.81400299072266
364,fold,fold (something) up,fold4,fold4_10,The child folded the paper.,41.0,26.314342498779297,149.48565673828125,50.58852005004883,48.78023147583008
365,fold,fold (something) up,fold4,fold4_2,The teacher folded the paper.,43.0,26.46678352355957,153.74217224121094,46.54100799560547,29.481473922729492
366,fold,fold (something) up,fold4,fold4_4,The waiter folded the tablecloth.,45.0,27.172094345092773,178.5635986328125,71.47466278076172,30.824098587036133
367,fold,fold (something) up,fold4,fold4_3,The children folded the paper.,44.0,27.560546875,146.91468811035156,32.68273162841797,55.23406982421875
368,fold,fold (something) over on itself,fold5,fold5_8,The newspaper folded the letter.,49.0,31.986602783203125,171.88363647460938,47.23695755004883,35.279014587402344
369,fold,fold (something) over on itself,fold5,fold5_1,The paper folded the page.,42.0,33.80564498901367,158.71273803710938,40.63349533081055,38.458778381347656
370,fold,fold (something) over on itself,fold5,fold5_2,The paper folded the map.,43.0,34.309200286865234,174.50189208984375,60.054466247558594,39.67878723144531
371,fold,fold (something) over on itself,fold5,fold5_3,The paper folded the otherwayround.,44.0,44.82567596435547,163.3922119140625,53.82936477661133,49.36542510986328
372,grab,to take hold of something firmly often with ones hands or arms,grab1,grab1_7,The cat grabbed the mouse.,48.0,23.2087345123291,157.65216064453125,27.498844146728516,27.747108459472656
373,grab,to take hold of something firmly often with ones hands or arms,grab1,grab1_10,The thief grabbed the purse.,52.0,23.7228946685791,181.05062866210938,29.59743881225586,29.144458770751953
374,grab,to take hold of something firmly often with ones hands or arms,grab1,grab1_2,The man grabbed the woman.,43.0,26.69156837463379,138.7143096923828,30.901819229125977,31.750717163085938
375,grab,to take hold of something firmly often with ones hands or arms,grab1,grab1_8,The burglar grabbed the necklace.,49.0,27.41390419006348,189.16299438476562,44.38829803466797,31.71830940246582
376,hack,to manipulate or control something using a computer or other digital technology,hack1,hack1_2,The hacker hacked the system.,43.0,27.731342315673828,138.6942596435547,29.08867645263672,33.11640930175781
