,rater_id,sentence,rating,sense_id,sense,verb,typicality,naturalness,surprisal,sentence_id,coca_freq
1690,29,The dog fetched the newspaper.,100.0,fetch.01,bring (back),fetch,target,target,133.56736755371094,fetch.01_2,6825
1691,42,The dog fetched the newspaper.,100.0,fetch.01,bring (back),fetch,target,target,133.56736755371094,fetch.01_2,6825
1692,50,The dog fetched the newspaper.,100.0,fetch.01,bring (back),fetch,target,target,133.56736755371094,fetch.01_2,6825
1693,56,The dog fetched the newspaper.,99.0,fetch.01,bring (back),fetch,target,target,133.56736755371094,fetch.01_2,6825
1694,10,The officer fired the revolver.,100.0,fire.01,fire a gun,fire,target,target,201.98065185546875,fire.01_9,72911
1695,27,The officer fired the revolver.,97.0,fire.01,fire a gun,fire,target,target,201.98065185546875,fire.01_9,72911
1696,29,The officer fired the revolver.,100.0,fire.01,fire a gun,fire,target,target,201.98065185546875,fire.01_9,72911
1697,42,The officer fired the revolver.,100.0,fire.01,fire a gun,fire,target,target,201.98065185546875,fire.01_9,72911
1698,50,The officer fired the revolver.,100.0,fire.01,fire a gun,fire,target,target,201.98065185546875,fire.01_9,72911
1699,56,The officer fired the revolver.,90.0,fire.01,fire a gun,fire,target,target,201.98065185546875,fire.01_9,72911
1700,10,The cake folded the eggs.,98.0,fold.01,mix ingredients gently,fold,target,target,136.98458862304688,fold.01_0,16148
1701,27,The cake folded the eggs.,55.0,fold.01,mix ingredients gently,fold,target,target,136.98458862304688,fold.01_0,16148
1702,29,The cake folded the eggs.,100.0,fold.01,mix ingredients gently,fold,target,target,136.98458862304688,fold.01_0,16148
1703,42,The cake folded the eggs.,100.0,fold.01,mix ingredients gently,fold,target,target,136.98458862304688,fold.01_0,16148
1704,50,The cake folded the eggs.,80.0,fold.01,mix ingredients gently,fold,target,target,136.98458862304688,fold.01_0,16148
1705,56,The cake folded the eggs.,33.0,fold.01,mix ingredients gently,fold,target,target,136.98458862304688,fold.01_0,16148
1706,10,The priest folded the arms.,100.0,fold.02,fold hands,fold,target,target,174.97276306152344,fold.02_2,16148
1707,27,The priest folded the arms.,77.0,fold.02,fold hands,fold,target,target,174.97276306152344,fold.02_2,16148
1708,29,The priest folded the arms.,100.0,fold.02,fold hands,fold,target,target,174.97276306152344,fold.02_2,16148
1709,42,The priest folded the arms.,100.0,fold.02,fold hands,fold,target,target,174.97276306152344,fold.02_2,16148
1710,50,The priest folded the arms.,90.0,fold.02,fold hands,fold,target,target,174.97276306152344,fold.02_2,16148
1711,56,The priest folded the arms.,90.0,fold.02,fold hands,fold,target,target,174.97276306152344,fold.02_2,16148
1712,10,The children folded the paper.,100.0,fold.03,origami,fold,target,target,146.91468811035156,fold.03_4,16148
1713,27,The children folded the paper.,99.0,fold.03,origami,fold,target,target,146.91468811035156,fold.03_4,16148
1714,29,The children folded the paper.,100.0,fold.03,origami,fold,target,target,146.91468811035156,fold.03_4,16148
1715,42,The children folded the paper.,100.0,fold.03,origami,fold,target,target,146.91468811035156,fold.03_4,16148
1716,50,The children folded the paper.,100.0,fold.03,origami,fold,target,target,146.91468811035156,fold.03_4,16148
1717,56,The children folded the paper.,90.0,fold.03,origami,fold,target,target,146.91468811035156,fold.03_4,16148
1718,10,The company folded the project.,82.0,fold.06,(terminate) a failing business,fold,target,target,192.75706481933597,fold.06_1,16148
1719,27,The company folded the project.,84.0,fold.06,(terminate) a failing business,fold,target,target,192.75706481933597,fold.06_1,16148
1720,29,The company folded the project.,100.0,fold.06,(terminate) a failing business,fold,target,target,192.75706481933597,fold.06_1,16148
1721,42,The company folded the project.,100.0,fold.06,(terminate) a failing business,fold,target,target,192.75706481933597,fold.06_1,16148
1722,50,The company folded the project.,100.0,fold.06,(terminate) a failing business,fold,target,target,192.75706481933597,fold.06_1,16148
1723,56,The company folded the project.,90.0,fold.06,(terminate) a failing business,fold,target,target,192.75706481933597,fold.06_1,16148
1724,10,The chef hacked the potatoes.,99.0,hack.01,chop sloppily,hack,target,target,180.9053955078125,hack.01_2,10213
1725,27,The chef hacked the potatoes.,82.0,hack.01,chop sloppily,hack,target,target,180.9053955078125,hack.01_2,10213
1726,29,The chef hacked the potatoes.,100.0,hack.01,chop sloppily,hack,target,target,180.9053955078125,hack.01_2,10213
1727,42,The chef hacked the potatoes.,100.0,hack.01,chop sloppily,hack,target,target,180.9053955078125,hack.01_2,10213
1728,50,The chef hacked the potatoes.,100.0,hack.01,chop sloppily,hack,target,target,180.9053955078125,hack.01_2,10213
1729,56,The chef hacked the potatoes.,81.0,hack.01,chop sloppily,hack,target,target,180.9053955078125,hack.01_2,10213
1730,10,The hacker hacked the system.,100.0,hack.04,"computer work, breaking into, as on a computer",hack,target,target,138.6942596435547,hack.04_1,10213
1731,27,The hacker hacked the system.,91.0,hack.04,"computer work, breaking into, as on a computer",hack,target,target,138.6942596435547,hack.04_1,10213
1732,29,The hacker hacked the system.,100.0,hack.04,"computer work, breaking into, as on a computer",hack,target,target,138.6942596435547,hack.04_1,10213
1733,42,The hacker hacked the system.,100.0,hack.04,"computer work, breaking into, as on a computer",hack,target,target,138.6942596435547,hack.04_1,10213
1734,50,The hacker hacked the system.,100.0,hack.04,"computer work, breaking into, as on a computer",hack,target,target,138.6942596435547,hack.04_1,10213
1735,56,The hacker hacked the system.,90.0,hack.04,"computer work, breaking into, as on a computer",hack,target,target,138.6942596435547,hack.04_1,10213
1736,10,The prisoner killed the guardian.,100.0,kill.01,"cause to die, murder",kill,target,target,153.5399932861328,kill.01_6,307305
1737,27,The prisoner killed the guardian.,97.0,kill.01,"cause to die, murder",kill,target,target,153.5399932861328,kill.01_6,307305
1738,29,The prisoner killed the guardian.,100.0,kill.01,"cause to die, murder",kill,target,target,153.5399932861328,kill.01_6,307305
1739,42,The prisoner killed the guardian.,100.0,kill.01,"cause to die, murder",kill,target,target,153.5399932861328,kill.01_6,307305
1740,50,The prisoner killed the guardian.,100.0,kill.01,"cause to die, murder",kill,target,target,153.5399932861328,kill.01_6,307305
1741,56,The prisoner killed the guardian.,88.0,kill.01,"cause to die, murder",kill,target,target,153.5399932861328,kill.01_6,307305
1742,10,The man knew the language.,100.0,know.03,"have an ability, skill, or know-how",know,target,target,169.1453857421875,know.03_0,2761628
1743,27,The man knew the language.,96.0,know.03,"have an ability, skill, or know-how",know,target,target,169.1453857421875,know.03_0,2761628
1744,29,The man knew the language.,100.0,know.03,"have an ability, skill, or know-how",know,target,target,169.1453857421875,know.03_0,2761628
1745,42,The man knew the language.,100.0,know.03,"have an ability, skill, or know-how",know,target,target,169.1453857421875,know.03_0,2761628
1746,50,The man knew the language.,100.0,know.03,"have an ability, skill, or know-how",know,target,target,169.1453857421875,know.03_0,2761628
1747,56,The man knew the language.,100.0,know.03,"have an ability, skill, or know-how",know,target,target,169.1453857421875,know.03_0,2761628
1748,10,The dog knew the route.,100.0,know.03,"have an ability, skill, or know-how",know,target,target,106.0172348022461,know.03_4,2761628
1749,27,The dog knew the route.,99.0,know.03,"have an ability, skill, or know-how",know,target,target,106.0172348022461,know.03_4,2761628
1750,29,The dog knew the route.,100.0,know.03,"have an ability, skill, or know-how",know,target,target,106.0172348022461,know.03_4,2761628
1751,42,The dog knew the route.,100.0,know.03,"have an ability, skill, or know-how",know,target,target,106.0172348022461,know.03_4,2761628
1752,50,The dog knew the route.,100.0,know.03,"have an ability, skill, or know-how",know,target,target,106.0172348022461,know.03_4,2761628
1753,56,The dog knew the route.,89.0,know.03,"have an ability, skill, or know-how",know,target,target,106.0172348022461,know.03_4,2761628
1754,10,The patient knew the symptoms.,100.0,know.04,"recognize, differentiate",know,target,target,162.74818420410156,know.04_5,2761628
1755,27,The patient knew the symptoms.,97.0,know.04,"recognize, differentiate",know,target,target,162.74818420410156,know.04_5,2761628
1756,29,The patient knew the symptoms.,100.0,know.04,"recognize, differentiate",know,target,target,162.74818420410156,know.04_5,2761628
1757,42,The patient knew the symptoms.,100.0,know.04,"recognize, differentiate",know,target,target,162.74818420410156,know.04_5,2761628
1758,50,The patient knew the symptoms.,100.0,know.04,"recognize, differentiate",know,target,target,162.74818420410156,know.04_5,2761628
1759,56,The patient knew the symptoms.,81.0,know.04,"recognize, differentiate",know,target,target,162.74818420410156,know.04_5,2761628
1760,10,The murderer murdered the victim.,100.0,murder.01,cause to die,murder,target,target,170.27236938476562,murder.01_0,25889
1761,27,The murderer murdered the victim.,97.0,murder.01,cause to die,murder,target,target,170.27236938476562,murder.01_0,25889
1762,29,The murderer murdered the victim.,100.0,murder.01,cause to die,murder,target,target,170.27236938476562,murder.01_0,25889
1763,42,The murderer murdered the victim.,100.0,murder.01,cause to die,murder,target,target,170.27236938476562,murder.01_0,25889
1764,50,The murderer murdered the victim.,100.0,murder.01,cause to die,murder,target,target,170.27236938476562,murder.01_0,25889
1765,56,The murderer murdered the victim.,100.0,murder.01,cause to die,murder,target,target,170.27236938476562,murder.01_0,25889
1766,10,The jury murdered the accused.,100.0,murder.01,cause to die,murder,target,target,172.73692321777344,murder.01_7,25889
1767,27,The jury murdered the accused.,94.0,murder.01,cause to die,murder,target,target,172.73692321777344,murder.01_7,25889
1768,29,The jury murdered the accused.,100.0,murder.01,cause to die,murder,target,target,172.73692321777344,murder.01_7,25889
1769,42,The jury murdered the accused.,100.0,murder.01,cause to die,murder,target,target,172.73692321777344,murder.01_7,25889
1770,50,The jury murdered the accused.,85.0,murder.01,cause to die,murder,target,target,172.73692321777344,murder.01_7,25889
1771,56,The jury murdered the accused.,64.0,murder.01,cause to die,murder,target,target,172.73692321777344,murder.01_7,25889
1772,10,The organist pitched the pipe.,100.0,pitch.02,set a musical tone,pitch,target,target,191.25726318359372,pitch.02_9,19439
1773,27,The organist pitched the pipe.,67.0,pitch.02,set a musical tone,pitch,target,target,191.25726318359372,pitch.02_9,19439
1774,29,The organist pitched the pipe.,100.0,pitch.02,set a musical tone,pitch,target,target,191.25726318359372,pitch.02_9,19439
1775,42,The organist pitched the pipe.,100.0,pitch.02,set a musical tone,pitch,target,target,191.25726318359372,pitch.02_9,19439
1776,50,The organist pitched the pipe.,100.0,pitch.02,set a musical tone,pitch,target,target,191.25726318359372,pitch.02_9,19439
1777,56,The organist pitched the pipe.,31.0,pitch.02,set a musical tone,pitch,target,target,191.25726318359372,pitch.02_9,19439
1778,10,The company pitched the product.,100.0,pitch.04,advertise in strongly positive terms,pitch,target,target,182.714111328125,pitch.04_0,19439
1779,27,The company pitched the product.,98.0,pitch.04,advertise in strongly positive terms,pitch,target,target,182.714111328125,pitch.04_0,19439
1780,29,The company pitched the product.,100.0,pitch.04,advertise in strongly positive terms,pitch,target,target,182.714111328125,pitch.04_0,19439
1781,42,The company pitched the product.,100.0,pitch.04,advertise in strongly positive terms,pitch,target,target,182.714111328125,pitch.04_0,19439
1782,50,The company pitched the product.,100.0,pitch.04,advertise in strongly positive terms,pitch,target,target,182.714111328125,pitch.04_0,19439
1783,56,The company pitched the product.,84.0,pitch.04,advertise in strongly positive terms,pitch,target,target,182.714111328125,pitch.04_0,19439
1784,10,The reporter posted the story.,100.0,post.02,tell someone news as it comes in,post,target,target,241.65106201171875,post.02_0,96926
1785,27,The reporter posted the story.,100.0,post.02,tell someone news as it comes in,post,target,target,241.65106201171875,post.02_0,96926
1786,29,The reporter posted the story.,100.0,post.02,tell someone news as it comes in,post,target,target,241.65106201171875,post.02_0,96926
1787,42,The reporter posted the story.,100.0,post.02,tell someone news as it comes in,post,target,target,241.65106201171875,post.02_0,96926
1788,50,The reporter posted the story.,100.0,post.02,tell someone news as it comes in,post,target,target,241.65106201171875,post.02_0,96926
1789,56,The reporter posted the story.,82.0,post.02,tell someone news as it comes in,post,target,target,241.65106201171875,post.02_0,96926
1790,10,The president recalled the words.,100.0,recall.02,remember,recall,target,target,193.13917541503903,recall.02_6,64789
1791,27,The president recalled the words.,88.0,recall.02,remember,recall,target,target,193.13917541503903,recall.02_6,64789
1792,29,The president recalled the words.,100.0,recall.02,remember,recall,target,target,193.13917541503903,recall.02_6,64789
1793,42,The president recalled the words.,100.0,recall.02,remember,recall,target,target,193.13917541503903,recall.02_6,64789
1794,50,The president recalled the words.,100.0,recall.02,remember,recall,target,target,193.13917541503903,recall.02_6,64789
1795,56,The president recalled the words.,70.0,recall.02,remember,recall,target,target,193.13917541503903,recall.02_6,64789
1796,10,The nouns removed the adjectives.,0.0,remove.01,remove,remove,target,target,201.2671813964844,remove.01_2,103480
1797,27,The nouns removed the adjectives.,38.0,remove.01,remove,remove,target,target,201.2671813964844,remove.01_2,103480
1798,29,The nouns removed the adjectives.,100.0,remove.01,remove,remove,target,target,201.2671813964844,remove.01_2,103480
1799,42,The nouns removed the adjectives.,100.0,remove.01,remove,remove,target,target,201.2671813964844,remove.01_2,103480
1800,50,The nouns removed the adjectives.,100.0,remove.01,remove,remove,target,target,201.2671813964844,remove.01_2,103480
1801,56,The nouns removed the adjectives.,38.0,remove.01,remove,remove,target,target,201.2671813964844,remove.01_2,103480
1802,10,The wheels rolled the caravan.,0.0,roll.01,"move in circular fashion, onward rotational motion",roll,target,target,191.73941040039065,roll.01_0,71123
1803,27,The wheels rolled the caravan.,58.0,roll.01,"move in circular fashion, onward rotational motion",roll,target,target,191.73941040039065,roll.01_0,71123
1804,29,The wheels rolled the caravan.,100.0,roll.01,"move in circular fashion, onward rotational motion",roll,target,target,191.73941040039065,roll.01_0,71123
1805,42,The wheels rolled the caravan.,100.0,roll.01,"move in circular fashion, onward rotational motion",roll,target,target,191.73941040039065,roll.01_0,71123
1806,50,The wheels rolled the caravan.,65.0,roll.01,"move in circular fashion, onward rotational motion",roll,target,target,191.73941040039065,roll.01_0,71123
1807,56,The wheels rolled the caravan.,85.0,roll.01,"move in circular fashion, onward rotational motion",roll,target,target,191.73941040039065,roll.01_0,71123
1808,10,The taxpayers saved the company.,100.0,save.01,keep from spending,save,target,target,191.58984375,save.01_7,161469
1809,27,The taxpayers saved the company.,87.0,save.01,keep from spending,save,target,target,191.58984375,save.01_7,161469
1810,29,The taxpayers saved the company.,100.0,save.01,keep from spending,save,target,target,191.58984375,save.01_7,161469
1811,42,The taxpayers saved the company.,100.0,save.01,keep from spending,save,target,target,191.58984375,save.01_7,161469
1812,50,The taxpayers saved the company.,100.0,save.01,keep from spending,save,target,target,191.58984375,save.01_7,161469
1813,56,The taxpayers saved the company.,88.0,save.01,keep from spending,save,target,target,191.58984375,save.01_7,161469
1814,10,The crewman saved the ship.,100.0,save.02,desperate peril sense,save,target,target,137.25357055664062,save.02_4,161469
1815,27,The crewman saved the ship.,99.0,save.02,desperate peril sense,save,target,target,137.25357055664062,save.02_4,161469
1816,29,The crewman saved the ship.,100.0,save.02,desperate peril sense,save,target,target,137.25357055664062,save.02_4,161469
1817,42,The crewman saved the ship.,100.0,save.02,desperate peril sense,save,target,target,137.25357055664062,save.02_4,161469
1818,50,The crewman saved the ship.,100.0,save.02,desperate peril sense,save,target,target,137.25357055664062,save.02_4,161469
1819,56,The crewman saved the ship.,97.0,save.02,desperate peril sense,save,target,target,137.25357055664062,save.02_4,161469
1820,10,The bartender saved the drunkard.,100.0,save.03,"collect, accrue, save up (non phrasal, though)",save,target,target,188.7752685546875,save.03_3,161469
1821,27,The bartender saved the drunkard.,99.0,save.03,"collect, accrue, save up (non phrasal, though)",save,target,target,188.7752685546875,save.03_3,161469
1822,29,The bartender saved the drunkard.,100.0,save.03,"collect, accrue, save up (non phrasal, though)",save,target,target,188.7752685546875,save.03_3,161469
1823,42,The bartender saved the drunkard.,100.0,save.03,"collect, accrue, save up (non phrasal, though)",save,target,target,188.7752685546875,save.03_3,161469
1824,50,The bartender saved the drunkard.,100.0,save.03,"collect, accrue, save up (non phrasal, though)",save,target,target,188.7752685546875,save.03_3,161469
1825,56,The bartender saved the drunkard.,100.0,save.03,"collect, accrue, save up (non phrasal, though)",save,target,target,188.7752685546875,save.03_3,161469
1826,10,The youngster saw the pretty.,2.0,see.05,date casually,see,target,target,147.15609741210938,see.05_9,1958700
1827,27,The youngster saw the pretty.,50.0,see.05,date casually,see,target,target,147.15609741210938,see.05_9,1958700
1828,29,The youngster saw the pretty.,0.0,see.05,date casually,see,target,target,147.15609741210938,see.05_9,1958700
1829,42,The youngster saw the pretty.,100.0,see.05,date casually,see,target,target,147.15609741210938,see.05_9,1958700
1830,50,The youngster saw the pretty.,70.0,see.05,date casually,see,target,target,147.15609741210938,see.05_9,1958700
1831,56,The youngster saw the pretty.,88.0,see.05,date casually,see,target,target,147.15609741210938,see.05_9,1958700
1832,10,The nurse saw the doctor.,100.0,see.09,visit/consultation by medical professional,see,target,target,134.82859802246094,see.09_3,1958700
1833,27,The nurse saw the doctor.,92.0,see.09,visit/consultation by medical professional,see,target,target,134.82859802246094,see.09_3,1958700
1834,29,The nurse saw the doctor.,100.0,see.09,visit/consultation by medical professional,see,target,target,134.82859802246094,see.09_3,1958700
1835,42,The nurse saw the doctor.,100.0,see.09,visit/consultation by medical professional,see,target,target,134.82859802246094,see.09_3,1958700
1836,50,The nurse saw the doctor.,100.0,see.09,visit/consultation by medical professional,see,target,target,134.82859802246094,see.09_3,1958700
1837,56,The nurse saw the doctor.,95.0,see.09,visit/consultation by medical professional,see,target,target,134.82859802246094,see.09_3,1958700
1838,10,The cat sensed the mouse.,100.0,sense.01,perceive,sense,target,target,162.5071563720703,sense.01_1,19269
1839,27,The cat sensed the mouse.,95.0,sense.01,perceive,sense,target,target,162.5071563720703,sense.01_1,19269
1840,29,The cat sensed the mouse.,100.0,sense.01,perceive,sense,target,target,162.5071563720703,sense.01_1,19269
1841,42,The cat sensed the mouse.,100.0,sense.01,perceive,sense,target,target,162.5071563720703,sense.01_1,19269
1842,50,The cat sensed the mouse.,100.0,sense.01,perceive,sense,target,target,162.5071563720703,sense.01_1,19269
1843,56,The cat sensed the mouse.,94.0,sense.01,perceive,sense,target,target,162.5071563720703,sense.01_1,19269
1844,10,The cat set the mouse.,20.0,set.01,"put, place",set,target,target,111.14850616455078,set.01_6,293144
1845,27,The cat set the mouse.,79.0,set.01,"put, place",set,target,target,111.14850616455078,set.01_6,293144
1846,29,The cat set the mouse.,100.0,set.01,"put, place",set,target,target,111.14850616455078,set.01_6,293144
1847,42,The cat set the mouse.,97.0,set.01,"put, place",set,target,target,111.14850616455078,set.01_6,293144
1848,50,The cat set the mouse.,100.0,set.01,"put, place",set,target,target,111.14850616455078,set.01_6,293144
1849,56,The cat set the mouse.,28.0,set.01,"put, place",set,target,target,111.14850616455078,set.01_6,293144
1850,10,The farmer set the pail.,90.0,set.01,"put, place",set,target,target,165.47035217285156,set.01_7,293144
1851,27,The farmer set the pail.,85.0,set.01,"put, place",set,target,target,165.47035217285156,set.01_7,293144
1852,29,The farmer set the pail.,100.0,set.01,"put, place",set,target,target,165.47035217285156,set.01_7,293144
1853,42,The farmer set the pail.,100.0,set.01,"put, place",set,target,target,165.47035217285156,set.01_7,293144
1854,50,The farmer set the pail.,100.0,set.01,"put, place",set,target,target,165.47035217285156,set.01_7,293144
1855,56,The farmer set the pail.,34.0,set.01,"put, place",set,target,target,165.47035217285156,set.01_7,293144
1856,10,The government set the minimum.,100.0,set.02,establish,set,target,target,119.8179702758789,set.02_1,293144
1857,27,The government set the minimum.,87.0,set.02,establish,set,target,target,119.8179702758789,set.02_1,293144
1858,29,The government set the minimum.,100.0,set.02,establish,set,target,target,119.8179702758789,set.02_1,293144
1859,42,The government set the minimum.,100.0,set.02,establish,set,target,target,119.8179702758789,set.02_1,293144
1860,50,The government set the minimum.,100.0,set.02,establish,set,target,target,119.8179702758789,set.02_1,293144
1861,56,The government set the minimum.,70.0,set.02,establish,set,target,target,119.8179702758789,set.02_1,293144
1862,10,The teacher set the test.,96.0,set.08,"make ready, assign a task to, ready for action",set,target,target,142.16485595703125,set.08_6,293144
1863,27,The teacher set the test.,76.0,set.08,"make ready, assign a task to, ready for action",set,target,target,142.16485595703125,set.08_6,293144
1864,29,The teacher set the test.,100.0,set.08,"make ready, assign a task to, ready for action",set,target,target,142.16485595703125,set.08_6,293144
1865,42,The teacher set the test.,100.0,set.08,"make ready, assign a task to, ready for action",set,target,target,142.16485595703125,set.08_6,293144
1866,50,The teacher set the test.,100.0,set.08,"make ready, assign a task to, ready for action",set,target,target,142.16485595703125,set.08_6,293144
1867,56,The teacher set the test.,100.0,set.08,"make ready, assign a task to, ready for action",set,target,target,142.16485595703125,set.08_6,293144
1868,10,The sculpture shaped the statue.,93.0,shape.01,shape,shape,target,target,227.6605682373047,shape.01_8,27828
1869,27,The sculpture shaped the statue.,19.0,shape.01,shape,shape,target,target,227.6605682373047,shape.01_8,27828
1870,29,The sculpture shaped the statue.,100.0,shape.01,shape,shape,target,target,227.6605682373047,shape.01_8,27828
1871,42,The sculpture shaped the statue.,100.0,shape.01,shape,shape,target,target,227.6605682373047,shape.01_8,27828
1872,50,The sculpture shaped the statue.,95.0,shape.01,shape,shape,target,target,227.6605682373047,shape.01_8,27828
1873,56,The sculpture shaped the statue.,70.0,shape.01,shape,shape,target,target,227.6605682373047,shape.01_8,27828
1874,10,The shape shaped the sound.,90.0,shape.01,shape,shape,target,target,172.2943115234375,shape.01_7,27828
1875,27,The shape shaped the sound.,24.0,shape.01,shape,shape,target,target,172.2943115234375,shape.01_7,27828
1876,29,The shape shaped the sound.,100.0,shape.01,shape,shape,target,target,172.2943115234375,shape.01_7,27828
1877,42,The shape shaped the sound.,0.0,shape.01,shape,shape,target,target,172.2943115234375,shape.01_7,27828
1878,50,The shape shaped the sound.,85.0,shape.01,shape,shape,target,target,172.2943115234375,shape.01_7,27828
1879,56,The shape shaped the sound.,67.0,shape.01,shape,shape,target,target,172.2943115234375,shape.01_7,27828
1880,10,The police shot the criminal.,100.0,shoot.02,kill with gun,shoot,target,target,169.87461853027344,shoot.02_2,147137
1881,27,The police shot the criminal.,98.0,shoot.02,kill with gun,shoot,target,target,169.87461853027344,shoot.02_2,147137
1882,29,The police shot the criminal.,100.0,shoot.02,kill with gun,shoot,target,target,169.87461853027344,shoot.02_2,147137
1883,42,The police shot the criminal.,100.0,shoot.02,kill with gun,shoot,target,target,169.87461853027344,shoot.02_2,147137
1884,50,The police shot the criminal.,100.0,shoot.02,kill with gun,shoot,target,target,169.87461853027344,shoot.02_2,147137
1885,56,The police shot the criminal.,92.0,shoot.02,kill with gun,shoot,target,target,169.87461853027344,shoot.02_2,147137
1886,10,The robber shot the cop.,100.0,shoot.02,kill with gun,shoot,target,target,141.3325958251953,shoot.02_4,147137
1887,27,The robber shot the cop.,97.0,shoot.02,kill with gun,shoot,target,target,141.3325958251953,shoot.02_4,147137
1888,29,The robber shot the cop.,100.0,shoot.02,kill with gun,shoot,target,target,141.3325958251953,shoot.02_4,147137
1889,42,The robber shot the cop.,100.0,shoot.02,kill with gun,shoot,target,target,141.3325958251953,shoot.02_4,147137
1890,50,The robber shot the cop.,100.0,shoot.02,kill with gun,shoot,target,target,141.3325958251953,shoot.02_4,147137
1891,56,The robber shot the cop.,95.0,shoot.02,kill with gun,shoot,target,target,141.3325958251953,shoot.02_4,147137
1892,10,The baker tossed the dough.,100.0,toss.01,"throw randomly or toss dough, glances, throw randomly, throwing, perhaps underhand or casually",toss,target,target,187.9550323486328,toss.01_1,29527
1893,27,The baker tossed the dough.,88.0,toss.01,"throw randomly or toss dough, glances, throw randomly, throwing, perhaps underhand or casually",toss,target,target,187.9550323486328,toss.01_1,29527
1894,29,The baker tossed the dough.,100.0,toss.01,"throw randomly or toss dough, glances, throw randomly, throwing, perhaps underhand or casually",toss,target,target,187.9550323486328,toss.01_1,29527
1895,42,The baker tossed the dough.,100.0,toss.01,"throw randomly or toss dough, glances, throw randomly, throwing, perhaps underhand or casually",toss,target,target,187.9550323486328,toss.01_1,29527
1896,50,The baker tossed the dough.,100.0,toss.01,"throw randomly or toss dough, glances, throw randomly, throwing, perhaps underhand or casually",toss,target,target,187.9550323486328,toss.01_1,29527
1897,56,The baker tossed the dough.,77.0,toss.01,"throw randomly or toss dough, glances, throw randomly, throwing, perhaps underhand or casually",toss,target,target,187.9550323486328,toss.01_1,29527
1898,10,The pitcher tossed the ball.,93.0,toss.01,"throw randomly or toss dough, glances, throw randomly, throwing, perhaps underhand or casually",toss,target,target,184.5725555419922,toss.01_0,29527
1899,27,The pitcher tossed the ball.,97.0,toss.01,"throw randomly or toss dough, glances, throw randomly, throwing, perhaps underhand or casually",toss,target,target,184.5725555419922,toss.01_0,29527
1900,29,The pitcher tossed the ball.,100.0,toss.01,"throw randomly or toss dough, glances, throw randomly, throwing, perhaps underhand or casually",toss,target,target,184.5725555419922,toss.01_0,29527
1901,42,The pitcher tossed the ball.,100.0,toss.01,"throw randomly or toss dough, glances, throw randomly, throwing, perhaps underhand or casually",toss,target,target,184.5725555419922,toss.01_0,29527
1902,50,The pitcher tossed the ball.,100.0,toss.01,"throw randomly or toss dough, glances, throw randomly, throwing, perhaps underhand or casually",toss,target,target,184.5725555419922,toss.01_0,29527
1903,56,The pitcher tossed the ball.,78.0,toss.01,"throw randomly or toss dough, glances, throw randomly, throwing, perhaps underhand or casually",toss,target,target,184.5725555419922,toss.01_0,29527
1904,10,The child understood the question.,100.0,understand.01,"understand, comprehending",understand,target,target,168.4376983642578,understand.01_6,349141
1905,27,The child understood the question.,100.0,understand.01,"understand, comprehending",understand,target,target,168.4376983642578,understand.01_6,349141
1906,29,The child understood the question.,100.0,understand.01,"understand, comprehending",understand,target,target,168.4376983642578,understand.01_6,349141
1907,42,The child understood the question.,100.0,understand.01,"understand, comprehending",understand,target,target,168.4376983642578,understand.01_6,349141
1908,50,The child understood the question.,100.0,understand.01,"understand, comprehending",understand,target,target,168.4376983642578,understand.01_6,349141
1909,56,The child understood the question.,100.0,understand.01,"understand, comprehending",understand,target,target,168.4376983642578,understand.01_6,349141
1910,10,The time arranged the blocks.,0.0,calibration,calibration,arrange,atypical,natural,118.0231704711914,nat_calib_0,29108
1911,27,The time arranged the blocks.,22.0,calibration,calibration,arrange,atypical,natural,118.0231704711914,nat_calib_0,29108
1912,29,The time arranged the blocks.,100.0,calibration,calibration,arrange,atypical,natural,118.0231704711914,nat_calib_0,29108
1913,42,The time arranged the blocks.,100.0,calibration,calibration,arrange,atypical,natural,118.0231704711914,nat_calib_0,29108
1914,50,The time arranged the blocks.,50.0,calibration,calibration,arrange,atypical,natural,118.0231704711914,nat_calib_0,29108
1915,56,The time arranged the blocks.,19.0,calibration,calibration,arrange,atypical,natural,118.0231704711914,nat_calib_0,29108
1916,10,The dog scratched the war.,92.0,calibration,calibration,scratch,atypical,natural,82.46461486816406,nat_calib_2,12637
1917,27,The dog scratched the war.,66.0,calibration,calibration,scratch,atypical,natural,82.46461486816406,nat_calib_2,12637
1918,29,The dog scratched the war.,100.0,calibration,calibration,scratch,atypical,natural,82.46461486816406,nat_calib_2,12637
1919,42,The dog scratched the war.,100.0,calibration,calibration,scratch,atypical,natural,82.46461486816406,nat_calib_2,12637
1920,50,The dog scratched the war.,80.0,calibration,calibration,scratch,atypical,natural,82.46461486816406,nat_calib_2,12637
1921,56,The dog scratched the war.,15.0,calibration,calibration,scratch,atypical,natural,82.46461486816406,nat_calib_2,12637
1922,10,The someone discovered the theorem.,0.0,calibration,calibration,discover,typical,unnatural,141.9813232421875,nat_calib_3,90959
1923,27,The someone discovered the theorem.,34.0,calibration,calibration,discover,typical,unnatural,141.9813232421875,nat_calib_3,90959
1924,29,The someone discovered the theorem.,100.0,calibration,calibration,discover,typical,unnatural,141.9813232421875,nat_calib_3,90959
1925,42,The someone discovered the theorem.,0.0,calibration,calibration,discover,typical,unnatural,141.9813232421875,nat_calib_3,90959
1926,50,The someone discovered the theorem.,70.0,calibration,calibration,discover,typical,unnatural,141.9813232421875,nat_calib_3,90959
