rater_id,pair_type,comparison,verbnet_class,verb,sense1,sense2,sentence1,sentence2,surprisal1,surprisal2,freq,rating
31328e17-3036-48a6-b77f-f368d9ab1b64,target,same,fire,dismiss,"dismiss.01: remove, release (abstract)","dismiss.01: remove, release (abstract)",The company dismissed the worker.,The teacher dismissed the class.,170.07234,96.15846,3764,100
31328e17-3036-48a6-b77f-f368d9ab1b64,target,different,fire,dismiss,"dismiss.01: remove, release (abstract)","dismiss.01: remove, release (physical)",The company dismissed the worker.,The judge dismissed the lawsuit.,170.07234,101.37208,3764,53
31328e17-3036-48a6-b77f-f368d9ab1b64,target,same,"clear,other_cos",drain,"drain.01: unfill, empty (physical)","drain.01: unfill, empty (physical)",The housekeeper drained the tub.,The cook drained the pasta.,92.41887,165.20367,2519,51
31328e17-3036-48a6-b77f-f368d9ab1b64,target,different,"clear,other_cos",drain,"drain.01: unfill, empty (physical)","drain.01: unfill, empty (abstract)",The housekeeper drained the tub.,The work drained the student.,92.41887,149.2544,2519,100
31328e17-3036-48a6-b77f-f368d9ab1b64,target,same,throw,drive,drive.01: drive or be driven around in a vehicle,drive.01: drive or be driven around in a vehicle,The chauffeur drove the limo.,The babysitter drove the kids.,141.96117,129.29922,3239,0
31328e17-3036-48a6-b77f-f368d9ab1b64,target,different,throw,drive,drive.01: drive or be driven around in a vehicle,"drive.02: cause to move or become, impelled, inspired",The chauffeur drove the limo.,The advertisement drove the demand.,141.96117,163.02133,3239,100
31328e17-3036-48a6-b77f-f368d9ab1b64,target,same,get,find,find.01: discovery (physical),find.01: discovery (physical),The bee found the flower.,The intruder found the key.,148.53693,170.80672,4443,68
31328e17-3036-48a6-b77f-f368d9ab1b64,target,different,get,find,find.01: discovery (physical),find.01: discovery (abstract),The bee found the flower.,The court found the liability.,148.53693,166.10025,4443,93
31328e17-3036-48a6-b77f-f368d9ab1b64,target,same,fill,line,"line.01: provide a lining, accompany in line-like fashion","line.01: provide a lining, accompany in line-like fashion",The tailor lined the coat.,The insulation lined the attic.,132.86687,162.94548,80,96
31328e17-3036-48a6-b77f-f368d9ab1b64,target,different,fill,line,"line.01: provide a lining, accompany in line-like fashion",line.03: puts lines on,The tailor lined the coat.,The scribbles lined the notebook.,132.86687,181.88004,80,51
31328e17-3036-48a6-b77f-f368d9ab1b64,target,same,judgment,mock,mock.01: make fun of (physical),mock.01: make fun of (physical),The comedian mocked the politician.,The classmates mocked the acne.,214.24821,198.19061,1998,77
31328e17-3036-48a6-b77f-f368d9ab1b64,target,different,judgment,mock,mock.01: make fun of (physical),mock.01: make fun of (abstract),The comedian mocked the politician.,The plastic mocked the marble.,214.24821,130.84622,1998,100
31328e17-3036-48a6-b77f-f368d9ab1b64,target,same,put,mount,mount.01: intentional climber (physical),mount.01: intentional climber (physical),The rider mounted the horse.,The cyclist mounted the bike.,122.38104,114.48218,3950,31
31328e17-3036-48a6-b77f-f368d9ab1b64,target,different,put,mount,mount.01: intentional climber (physical),mount.01: intentional climber (abstract),The rider mounted the horse.,The opponent mounted the defense.,122.38104,135.21954,3950,66
31328e17-3036-48a6-b77f-f368d9ab1b64,target,same,see,notice,notice.01: become aware of (physical),notice.01: become aware of (physical),The stylist noticed the wrinkle.,The inspector noticed the footprints.,144.04419,129.23682,2423,76
31328e17-3036-48a6-b77f-f368d9ab1b64,target,different,see,notice,notice.01: become aware of (physical),notice.01: become aware of (abstract),The stylist noticed the wrinkle.,The accountant noticed the fraud.,144.04419,181.965,2423,72
31328e17-3036-48a6-b77f-f368d9ab1b64,target,same,get,order,order.02: request to be delivered,order.02: request to be delivered,The diner ordered the wine.,The shopper ordered the shoes.,153.56467,138.18904,1874,45
31328e17-3036-48a6-b77f-f368d9ab1b64,target,different,get,order,order.02: request to be delivered,order.01 - impelled action,The diner ordered the wine.,The general ordered the invasion.,153.56467,109.14002,1874,86
31328e17-3036-48a6-b77f-f368d9ab1b64,target,same,allow,permit,"permit.01: permit, let, allow (physical)","permit.01: permit, let, allow (physical)",The college permitted the event.,The dad permitted the misbehavior.,149.05353,188.97755,4454,0
31328e17-3036-48a6-b77f-f368d9ab1b64,target,different,allow,permit,"permit.01: permit, let, allow (physical)","permit.01: permit, let, allow (abstract)",The college permitted the event.,The weather permitted the picnic.,149.05353,130.78351,4454,38
31328e17-3036-48a6-b77f-f368d9ab1b64,target,same,poison,poison,"poison.01: kill via poison, kill or make sick via poison (physical)","poison.01: kill via poison, kill or make sick via poison (physical)",The assassin poisoned the prince.,The berry poisoned the forager.,147.11462,168.9436,1647,32
31328e17-3036-48a6-b77f-f368d9ab1b64,target,different,poison,poison,"poison.01: kill via poison, kill or make sick via poison (physical)","poison.01: kill via poison, kill or make sick via poison (abstract)",The assassin poisoned the prince.,The insult poisoned the relationship.,147.11462,99.66077,1647,65
31328e17-3036-48a6-b77f-f368d9ab1b64,target,same,comprehend,recognize,recognize.02: acknowledge as true/familiar,recognize.02: acknowledge as true/familiar,The botanist recognized the mushroom.,The doctor recognized the symptom.,162.12457,173.3065,4467,66
31328e17-3036-48a6-b77f-f368d9ab1b64,target,different,comprehend,recognize,recognize.02: acknowledge as true/familiar,recognize.01: applaud/give accolades to,The botanist recognized the mushroom.,The king recognized the bravery.,162.12457,153.35521,4467,42
31328e17-3036-48a6-b77f-f368d9ab1b64,target,same,cut,scratch,"scratch.02: cut shallowly, rake the surface sharply (physical)","scratch.02: cut shallowly, rake the surface sharply (abstract)",The dog scratched the itch.,The patient scratched the rash.,144.12029,129.86098,1703,37
31328e17-3036-48a6-b77f-f368d9ab1b64,target,different,cut,scratch,"scratch.02: cut shallowly, rake the surface sharply (physical)","scratch.02: cut shallowly, rake the surface sharply (physical)",The dog scratched the itch.,The movers scratched the paint.,144.12029,163.34134,1703,81
31328e17-3036-48a6-b77f-f368d9ab1b64,target,same,get,secure,"secure.02: make secure, literally or figuratively","secure.02: make secure, literally or figuratively",The guards secured the location.,The lock secured the safe.,150.235,147.66162,3659,98
31328e17-3036-48a6-b77f-f368d9ab1b64,target,different,get,secure,"secure.02: make secure, literally or figuratively",secure.01 - get,The guards secured the location.,The applicant secured the funding.,150.235,150.83844,3659,70
31328e17-3036-48a6-b77f-f368d9ab1b64,target,same,bend,shrink,shrink.01: become or make smaller (physical),shrink.01: become or make smaller (physical),The washer shrunk the laundry.,The sun shrunk the leaves.,117.04286,113.72939,1846,60
31328e17-3036-48a6-b77f-f368d9ab1b64,target,different,bend,shrink,shrink.01: become or make smaller (physical),shrink.01: become or make smaller (abstract),The washer shrunk the laundry.,The failure shrunk the ego.,117.04286,138.25975,1846,95
31328e17-3036-48a6-b77f-f368d9ab1b64,target,same,throw,slam,slam.02: hit hard (physical),slam.02: hit hard (physical),The child slammed the door.,The lawyer slammed the table.,140.04927,116.545425,3827,79
31328e17-3036-48a6-b77f-f368d9ab1b64,target,different,throw,slam,slam.02: hit hard (physical),slam.02: hit hard (abstract),The child slammed the door.,The congressman slammed the critic.,140.04927,156.67554,3827,91
31328e17-3036-48a6-b77f-f368d9ab1b64,target,same,"throw,hit",smash,smash.01: break violently (physical),smash.01: break violently (physical),The cook smashed the potatoes.,The shoe smashed the bug.,157.26427,137.36961,2442,100
31328e17-3036-48a6-b77f-f368d9ab1b64,target,different,"throw,hit",smash,smash.01: break violently (physical),smash.01: break violently (abstract),The cook smashed the potatoes.,The startup smashed the competition.,157.26427,151.57455,2442,73
31328e17-3036-48a6-b77f-f368d9ab1b64,target,same,break,split,"split.01: divide, separate (abstract)","split.01: divide, separate (abstract)",The couple split the check.,The friends split the pizza.,128.58272,119.40875,2218,22
31328e17-3036-48a6-b77f-f368d9ab1b64,target,different,break,split,"split.01: divide, separate (abstract)","split.01: divide, separate (physical)",The couple split the check.,The lumberjack split the log.,128.58272,122.001564,2218,90
31328e17-3036-48a6-b77f-f368d9ab1b64,target,same,steal,steal,steal.01: to commit theft (physical),steal.01: to commit theft (physical),The thief stole the painting.,The colonizer stole the land.,104.60133,94.7262,5133,24
31328e17-3036-48a6-b77f-f368d9ab1b64,target,different,steal,steal,steal.01: to commit theft (physical),steal.01: to commit theft (abstract),The thief stole the painting.,The dancer stole the show.,104.60133,108.53748,5133,89
31328e17-3036-48a6-b77f-f368d9ab1b64,target,same,hurt,tear,"tear.01: to pull apart, separate forcefully (physical)","tear.01: to pull apart, separate forcefully (physical)",The kid tore the paper.,The nail tore the fabric.,157.81557,155.5296,1030,50
31328e17-3036-48a6-b77f-f368d9ab1b64,target,different,hurt,tear,"tear.01: to pull apart, separate forcefully (physical)","tear.01: to pull apart, separate forcefully (abstract)",The kid tore the paper.,The poem tore the heartstrings.,157.81557,152.09021,1030,100
31328e17-3036-48a6-b77f-f368d9ab1b64,target,same,throw,throw,"throw.01: throw, sending through the air, manually, projection of an object through space (physical)","throw.01: throw, sending through the air, manually, projection of an object through space (physical)",The athlete threw the javelin.,The referee threw the flag.,160.48451,135.74878,3679,68
31328e17-3036-48a6-b77f-f368d9ab1b64,target,different,throw,throw,"throw.01: throw, sending through the air, manually, projection of an object through space (physical)","throw.01: throw, sending through the air, manually, projection of an object through space (abstract)",The athlete threw the javelin.,The team threw the match.,160.48451,158.85658,3679,100
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,same,build,arrange,arrange.01: build (physical),arrange.01: build (physical),The baby arranged the blocks.,The florist arranged the flowers.,151.75505,141.81497,2289,10
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,different,build,arrange,arrange.01: build (physical),arrange.01: build (abstract),The baby arranged the blocks.,The secretary arranged the meeting.,151.75505,151.90834,2289,85
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,same,roll,bounce,"bounce.01: boing boing boing, (physical)","bounce.01: boing boing boing, (physical)",The player bounced the ball.,The mom bounced the toddler.,149.06245,114.08598,666,81
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,different,roll,bounce,"bounce.01: boing boing boing, (physical)","bounce.01: boing boing boing, (abstract)",The player bounced the ball.,The bank bounced the check.,149.06245,103.01076,666,96
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,same,hit,bump,bump.01: hit gently (physical),bump.01: hit gently (physical),The car bumped the curb.,The chair bumped the desk.,128.44438,147.25511,144,10
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,different,hit,bump,bump.01: hit gently (physical),bump.01: hit gently (abstract),The car bumped the curb.,The schedule bumped the meeting.,128.44438,145.88152,144,95
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,same,murder,butcher,butcher.01: cut up meat for sale (physical),butcher.01: cut up meat for sale (physical),The farmer butchered the goat.,The hunter butchered the prey.,118.51994,158.58693,250,14
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,different,murder,butcher,butcher.01: cut up meat for sale (physical),butcher.01: cut up meat for sale (abstract),The farmer butchered the goat.,The consultant butchered the project.,118.51994,125.28115,250,88
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,same,carry,carry,"carry.01: bring with, have (physical)","carry.01: bring with, have (physical)",The assistant carried the purse.,The truck carried the goods.,205.41194,157.27032,3332,56
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,different,carry,carry,"carry.01: bring with, have (physical)","carry.01: bring with, have (abstract)",The assistant carried the purse.,The actor carried the performance.,205.41194,149.3273,3332,84
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,same,tape,clip,"clip.01: to cut, cut off, or cut out (physical)","clip.01: to cut, cut off, or cut out (physical)",The gardener clipped the hedge.,The stylist clipped the ponytail.,116.95963,105.28686,555,13
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,different,tape,clip,"clip.01: to cut, cut off, or cut out (physical)","clip.01: to cut, cut off, or cut out (abstract)",The gardener clipped the hedge.,The editor clipped the movie.,116.95963,126.0255,555,48
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,same,send,deliver,"deliver.01: give, send","deliver.01: give, send",The mailman delivered the package.,The visitor delivered the gift.,122.013626,121.49274,2860,9
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,different,send,deliver,"deliver.01: give, send","deliver.101: give birth, assist in giving birth, giving birth or assisting in giving birth",The mailman delivered the package.,The midwife delivered the baby.,122.013626,131.60915,2860,73
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,same,create,design,design.01: design (physical),design.01: design (physical),The architect designed the building.,The artist designed the exhibit.,131.2433,129.90842,4026,12
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,different,create,design,design.01: design (physical),design.01: design (abstract),The architect designed the building.,The strategist designed the message.,131.2433,156.23557,4026,59
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,same,banish,discharge,"discharge.101: to release, release from a location (not stuff being released itself)","discharge.101: to release, release from a location (not stuff being released itself)",The hospital discharged the patient.,The army discharged the soldier.,148.20367,129.16982,2557,5
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,different,banish,discharge,"discharge.101: to release, release from a location (not stuff being released itself)","discharge.01: remove supply, as with electricity",The hospital discharged the patient.,The bank discharged the loan.,148.20367,121.00493,2557,82
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,same,encounter,discover,discover.01: find (out) (physical),discover.01: find (out) (physical),The scientist discovered the cure.,The explorer discovered the island.,143.99045,137.36026,3124,8
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,different,encounter,discover,discover.01: find (out) (physical),discover.01: find (out) (abstract),The scientist discovered the cure.,The wife discovered the affair.,143.99045,121.67237,3124,18
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,same,fire,dismiss,"dismiss.01: remove, release (abstract)","dismiss.01: remove, release (abstract)",The company dismissed the worker.,The teacher dismissed the class.,170.07234,96.15846,3764,81
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,different,fire,dismiss,"dismiss.01: remove, release (abstract)","dismiss.01: remove, release (physical)",The company dismissed the worker.,The judge dismissed the lawsuit.,170.07234,101.37208,3764,59
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,same,"clear,other_cos",drain,"drain.01: unfill, empty (physical)","drain.01: unfill, empty (physical)",The housekeeper drained the tub.,The cook drained the pasta.,92.41887,165.20367,2519,32
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,different,"clear,other_cos",drain,"drain.01: unfill, empty (physical)","drain.01: unfill, empty (abstract)",The housekeeper drained the tub.,The work drained the student.,92.41887,149.2544,2519,97
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,same,throw,drive,drive.01: drive or be driven around in a vehicle,drive.01: drive or be driven around in a vehicle,The chauffeur drove the limo.,The babysitter drove the kids.,141.96117,129.29922,3239,7
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,different,throw,drive,drive.01: drive or be driven around in a vehicle,"drive.02: cause to move or become, impelled, inspired",The chauffeur drove the limo.,The advertisement drove the demand.,141.96117,163.02133,3239,100
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,same,get,find,find.01: discovery (physical),find.01: discovery (physical),The bee found the flower.,The intruder found the key.,148.53693,170.80672,4443,8
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,different,get,find,find.01: discovery (physical),find.01: discovery (abstract),The bee found the flower.,The court found the liability.,148.53693,166.10025,4443,75
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,same,fill,line,"line.01: provide a lining, accompany in line-like fashion","line.01: provide a lining, accompany in line-like fashion",The tailor lined the coat.,The insulation lined the attic.,132.86687,162.94548,80,78
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,different,fill,line,"line.01: provide a lining, accompany in line-like fashion",line.03: puts lines on,The tailor lined the coat.,The scribbles lined the notebook.,132.86687,181.88004,80,94
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,same,judgment,mock,mock.01: make fun of (physical),mock.01: make fun of (physical),The comedian mocked the politician.,The classmates mocked the acne.,214.24821,198.19061,1998,11
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,different,judgment,mock,mock.01: make fun of (physical),mock.01: make fun of (abstract),The comedian mocked the politician.,The plastic mocked the marble.,214.24821,130.84622,1998,96
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,same,put,mount,mount.01: intentional climber (physical),mount.01: intentional climber (physical),The rider mounted the horse.,The cyclist mounted the bike.,122.38104,114.48218,3950,16
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,different,put,mount,mount.01: intentional climber (physical),mount.01: intentional climber (abstract),The rider mounted the horse.,The opponent mounted the defense.,122.38104,135.21954,3950,86
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,same,see,notice,notice.01: become aware of (physical),notice.01: become aware of (physical),The stylist noticed the wrinkle.,The inspector noticed the footprints.,144.04419,129.23682,2423,6
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,different,see,notice,notice.01: become aware of (physical),notice.01: become aware of (abstract),The stylist noticed the wrinkle.,The accountant noticed the fraud.,144.04419,181.965,2423,26
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,same,get,order,order.02: request to be delivered,order.02: request to be delivered,The diner ordered the wine.,The shopper ordered the shoes.,153.56467,138.18904,1874,12
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,different,get,order,order.02: request to be delivered,order.01 - impelled action,The diner ordered the wine.,The general ordered the invasion.,153.56467,109.14002,1874,100
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,same,allow,permit,"permit.01: permit, let, allow (physical)","permit.01: permit, let, allow (physical)",The college permitted the event.,The dad permitted the misbehavior.,149.05353,188.97755,4454,74
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,different,allow,permit,"permit.01: permit, let, allow (physical)","permit.01: permit, let, allow (abstract)",The college permitted the event.,The weather permitted the picnic.,149.05353,130.78351,4454,28
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,same,poison,poison,"poison.01: kill via poison, kill or make sick via poison (physical)","poison.01: kill via poison, kill or make sick via poison (physical)",The assassin poisoned the prince.,The berry poisoned the forager.,147.11462,168.9436,1647,3
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,different,poison,poison,"poison.01: kill via poison, kill or make sick via poison (physical)","poison.01: kill via poison, kill or make sick via poison (abstract)",The assassin poisoned the prince.,The insult poisoned the relationship.,147.11462,99.66077,1647,93
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,same,comprehend,recognize,recognize.02: acknowledge as true/familiar,recognize.02: acknowledge as true/familiar,The botanist recognized the mushroom.,The doctor recognized the symptom.,162.12457,173.3065,4467,65
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,different,comprehend,recognize,recognize.02: acknowledge as true/familiar,recognize.01: applaud/give accolades to,The botanist recognized the mushroom.,The king recognized the bravery.,162.12457,153.35521,4467,61
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,same,cut,scratch,"scratch.02: cut shallowly, rake the surface sharply (physical)","scratch.02: cut shallowly, rake the surface sharply (abstract)",The dog scratched the itch.,The patient scratched the rash.,144.12029,129.86098,1703,4
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,different,cut,scratch,"scratch.02: cut shallowly, rake the surface sharply (physical)","scratch.02: cut shallowly, rake the surface sharply (physical)",The dog scratched the itch.,The movers scratched the paint.,144.12029,163.34134,1703,77
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,same,get,secure,"secure.02: make secure, literally or figuratively","secure.02: make secure, literally or figuratively",The guards secured the location.,The lock secured the safe.,150.235,147.66162,3659,11
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,different,get,secure,"secure.02: make secure, literally or figuratively",secure.01 - get,The guards secured the location.,The applicant secured the funding.,150.235,150.83844,3659,93
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,same,bend,shrink,shrink.01: become or make smaller (physical),shrink.01: become or make smaller (physical),The washer shrunk the laundry.,The sun shrunk the leaves.,117.04286,113.72939,1846,61
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,different,bend,shrink,shrink.01: become or make smaller (physical),shrink.01: become or make smaller (abstract),The washer shrunk the laundry.,The failure shrunk the ego.,117.04286,138.25975,1846,92
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,same,throw,slam,slam.02: hit hard (physical),slam.02: hit hard (physical),The child slammed the door.,The lawyer slammed the table.,140.04927,116.545425,3827,91
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,different,throw,slam,slam.02: hit hard (physical),slam.02: hit hard (abstract),The child slammed the door.,The congressman slammed the critic.,140.04927,156.67554,3827,96
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,same,"throw,hit",smash,smash.01: break violently (physical),smash.01: break violently (physical),The cook smashed the potatoes.,The shoe smashed the bug.,157.26427,137.36961,2442,38
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,different,"throw,hit",smash,smash.01: break violently (physical),smash.01: break violently (abstract),The cook smashed the potatoes.,The startup smashed the competition.,157.26427,151.57455,2442,100
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,same,break,split,"split.01: divide, separate (abstract)","split.01: divide, separate (abstract)",The couple split the check.,The friends split the pizza.,128.58272,119.40875,2218,9
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,different,break,split,"split.01: divide, separate (abstract)","split.01: divide, separate (physical)",The couple split the check.,The lumberjack split the log.,128.58272,122.001564,2218,92
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,same,steal,steal,steal.01: to commit theft (physical),steal.01: to commit theft (physical),The thief stole the painting.,The colonizer stole the land.,104.60133,94.7262,5133,8
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,different,steal,steal,steal.01: to commit theft (physical),steal.01: to commit theft (abstract),The thief stole the painting.,The dancer stole the show.,104.60133,108.53748,5133,96
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,same,hurt,tear,"tear.01: to pull apart, separate forcefully (physical)","tear.01: to pull apart, separate forcefully (physical)",The kid tore the paper.,The nail tore the fabric.,157.81557,155.5296,1030,63
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,different,hurt,tear,"tear.01: to pull apart, separate forcefully (physical)","tear.01: to pull apart, separate forcefully (abstract)",The kid tore the paper.,The poem tore the heartstrings.,157.81557,152.09021,1030,93
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,same,throw,throw,"throw.01: throw, sending through the air, manually, projection of an object through space (physical)","throw.01: throw, sending through the air, manually, projection of an object through space (physical)",The athlete threw the javelin.,The referee threw the flag.,160.48451,135.74878,3679,47
3aca65ac-e2be-4d61-8d62-8b7d1e003cbd,target,different,throw,throw,"throw.01: throw, sending through the air, manually, projection of an object through space (physical)","throw.01: throw, sending through the air, manually, projection of an object through space (abstract)",The athlete threw the javelin.,The team threw the match.,160.48451,158.85658,3679,95
1018a26b-b4e4-420b-9bd8-4fccae9f59ec,target,same,build,arrange,arrange.01: build (physical),arrange.01: build (physical),The baby arranged the blocks.,The florist arranged the flowers.,151.75505,141.81497,2289,12
1018a26b-b4e4-420b-9bd8-4fccae9f59ec,target,different,build,arrange,arrange.01: build (physical),arrange.01: build (abstract),The baby arranged the blocks.,The secretary arranged the meeting.,151.75505,151.90834,2289,89
1018a26b-b4e4-420b-9bd8-4fccae9f59ec,target,same,roll,bounce,"bounce.01: boing boing boing, (physical)","bounce.01: boing boing boing, (physical)",The player bounced the ball.,The mom bounced the toddler.,149.06245,114.08598,666,58
1018a26b-b4e4-420b-9bd8-4fccae9f59ec,target,different,roll,bounce,"bounce.01: boing boing boing, (physical)","bounce.01: boing boing boing, (abstract)",The player bounced the ball.,The bank bounced the check.,149.06245,103.01076,666,100
1018a26b-b4e4-420b-9bd8-4fccae9f59ec,target,same,hit,bump,bump.01: hit gently (physical),bump.01: hit gently (physical),The car bumped the curb.,The chair bumped the desk.,128.44438,147.25511,144,0
1018a26b-b4e4-420b-9bd8-4fccae9f59ec,target,different,hit,bump,bump.01: hit gently (physical),bump.01: hit gently (abstract),The car bumped the curb.,The schedule bumped the meeting.,128.44438,145.88152,144,100
1018a26b-b4e4-420b-9bd8-4fccae9f59ec,target,same,murder,butcher,butcher.01: cut up meat for sale (physical),butcher.01: cut up meat for sale (physical),The farmer butchered the goat.,The hunter butchered the prey.,118.51994,158.58693,250,14
1018a26b-b4e4-420b-9bd8-4fccae9f59ec,target,different,murder,butcher,butcher.01: cut up meat for sale (physical),butcher.01: cut up meat for sale (abstract),The farmer butchered the goat.,The consultant butchered the project.,118.51994,125.28115,250,100
1018a26b-b4e4-420b-9bd8-4fccae9f59ec,target,same,carry,carry,"carry.01: bring with, have (physical)","carry.01: bring with, have (physical)",The assistant carried the purse.,The truck carried the goods.,205.41194,157.27032,3332,30
1018a26b-b4e4-420b-9bd8-4fccae9f59ec,target,different,carry,carry,"carry.01: bring with, have (physical)","carry.01: bring with, have (abstract)",The assistant carried the purse.,The actor carried the performance.,205.41194,149.3273,3332,100
1018a26b-b4e4-420b-9bd8-4fccae9f59ec,target,same,tape,clip,"clip.01: to cut, cut off, or cut out (physical)","clip.01: to cut, cut off, or cut out (physical)",The gardener clipped the hedge.,The stylist clipped the ponytail.,116.95963,105.28686,555,38
1018a26b-b4e4-420b-9bd8-4fccae9f59ec,target,different,tape,clip,"clip.01: to cut, cut off, or cut out (physical)","clip.01: to cut, cut off, or cut out (abstract)",The gardener clipped the hedge.,The editor clipped the movie.,116.95963,126.0255,555,100
1018a26b-b4e4-420b-9bd8-4fccae9f59ec,target,same,send,deliver,"deliver.01: give, send","deliver.01: give, send",The mailman delivered the package.,The visitor delivered the gift.,122.013626,121.49274,2860,38
1018a26b-b4e4-420b-9bd8-4fccae9f59ec,target,different,send,deliver,"deliver.01: give, send","deliver.101: give birth, assist in giving birth, giving birth or assisting in giving birth",The mailman delivered the package.,The midwife delivered the baby.,122.013626,131.60915,2860,71
1018a26b-b4e4-420b-9bd8-4fccae9f59ec,target,same,create,design,design.01: design (physical),design.01: design (physical),The architect designed the building.,The artist designed the exhibit.,131.2433,129.90842,4026,18
1018a26b-b4e4-420b-9bd8-4fccae9f59ec,target,different,create,design,design.01: design (physical),design.01: design (abstract),The architect designed the building.,The strategist designed the message.,131.2433,156.23557,4026,38
1018a26b-b4e4-420b-9bd8-4fccae9f59ec,target,same,banish,discharge,"discharge.101: to release, release from a location (not stuff being released itself)","discharge.101: to release, release from a location (not stuff being released itself)",The hospital discharged the patient.,The army discharged the soldier.,148.20367,129.16982,2557,41
1018a26b-b4e4-420b-9bd8-4fccae9f59ec,target,different,banish,discharge,"discharge.101: to release, release from a location (not stuff being released itself)","discharge.01: remove supply, as with electricity",The hospital discharged the patient.,The bank discharged the loan.,148.20367,121.00493,2557,61
1018a26b-b4e4-420b-9bd8-4fccae9f59ec,target,same,encounter,discover,discover.01: find (out) (physical),discover.01: find (out) (physical),The scientist discovered the cure.,The explorer discovered the island.,143.99045,137.36026,3124,32
1018a26b-b4e4-420b-9bd8-4fccae9f59ec,target,different,encounter,discover,discover.01: find (out) (physical),discover.01: find (out) (abstract),The scientist discovered the cure.,The wife discovered the affair.,143.99045,121.67237,3124,23
1018a26b-b4e4-420b-9bd8-4fccae9f59ec,target,same,fire,dismiss,"dismiss.01: remove, release (abstract)","dismiss.01: remove, release (abstract)",The company dismissed the worker.,The teacher dismissed the class.,170.07234,96.15846,3764,8
1018a26b-b4e4-420b-9bd8-4fccae9f59ec,target,different,fire,dismiss,"dismiss.01: remove, release (abstract)","dismiss.01: remove, release (physical)",The company dismissed the worker.,The judge dismissed the lawsuit.,170.07234,101.37208,3764,77
